Date,P,D,E,CPI,Rate GS10,Year,Month,Real EPS,Real Price,Real Base EPS,Real Base Price,b
1986.1,237.4,8.24667,14.7267,110.3,7.43,1986,10,35.36504185,570.097913,2.443323753,39.38730734,0.440019149
1986.11,245.1,8.26333,14.6033,110.4,7.25,1986,11,35.03694107,588.055731,2.420655707,40.62798913,0.434146392
1986.12,248.6,8.28,14.48,110.5,7.11,1986,12,34.70967385,595.9133231,2.398045249,41.17085973,0.428176796
1987.01,264.5,8.3,14.6867,111.2,7.08,1987,1,34.9835345,630.03567,2.416965917,43.52832734,0.434862835
1987.02,280.9,8.32,14.8933,111.6,7.25,1987,2,35.34850022,666.7020547,2.442180914,46.06155914,0.441359538
1987.03,292.5,8.34,15.1,112.1,7.25,1987,3,35.67923907,691.1375781,2.465031222,47.74977698,0.447682119
1987.04,289.3,8.4,14.8733,112.7,8.02,1987,4,34.95647812,679.9371437,2.415096628,46.97595386,0.435229572
1987.05,289.1,8.46,14.6467,113.1,8.61,1987,5,34.30215699,677.0640203,2.369890451,46.77745358,0.422395488
1987.06,301.4,8.52,14.42,113.5,8.4,1987,6,33.65221445,703.3826238,2.324986784,48.59577093,0.409153953
1987.07,310.1,8.56667,14.9,113.8,8.45,1987,7,34.68073199,721.7781872,2.396045694,49.86669596,0.425055705
1987.08,329.4,8.61333,15.38,114.4,8.76,1987,8,35.61021206,762.6790542,2.460262238,52.69248252,0.43996554
1987.09,318.7,8.66,15.86,115,9.42,1987,9,36.52999322,734.0547817,2.523808696,50.71486957,0.453972257
1987.1,280.2,8.71,16.4067,115.3,9.52,1987,10,37.69087143,643.699353,2.604012229,44.47233304,0.469119323
1987.11,245,8.76,16.9533,115.4,8.86,1987,11,38.91281841,562.3471837,2.688434922,38.85181976,0.48328644
1987.12,241,8.81,17.5,115.4,8.99,1987,12,40.16765598,553.1660052,2.775129983,38.21750433,0.496571429
1988.01,250.5,8.85667,17.8633,115.7,8.67,1988,1,40.89522311,573.4804538,2.825396629,39.62100259,0.504197433
1988.02,258.1,8.90333,18.2267,116,8.21,1988,2,41.61925531,589.351325,2.875419052,40.7175,0.511522656
1988.03,265.7,8.95,18.59,116.5,8.37,1988,3,42.26663888,604.1014498,2.920145923,41.73656652,0.518558365
1988.04,262.6,9.04333,19.6167,117.1,8.72,1988,4,44.37243933,593.9940239,3.065632878,41.0382579,0.538998404
1988.05,256.1,9.13667,20.6433,117.5,9.09,1988,5,46.53562021,577.3191464,3.21508417,39.88621277,0.557402644
1988.06,270.7,9.23,21.67,118,8.92,1988,6,48.64308975,607.6457958,3.360686441,41.98144068,0.574065528
1988.07,269.1,9.30667,22.0233,118.5,9.06,1988,7,49.22755809,601.5054911,3.401066582,41.55721519,0.577417099
1988.08,263.7,9.38333,22.3767,119,9.26,1988,8,49.80733753,586.9585286,3.441122773,40.55218487,0.580665156
1988.09,268,9.46,22.73,119.8,8.98,1988,9,50.25587821,592.5462104,3.472111853,40.93823038,0.583809943
1988.1,277.4,9.55,23.0733,120.2,8.8,1988,10,50.84514546,611.2885175,3.512823544,42.23311148,0.586101685
1988.11,271,9.64,23.4167,120.3,8.96,1988,11,51.5589796,596.6888362,3.562141397,41.2244389,0.588327988
1988.12,276.5,9.75,23.75,120.5,9.11,1988,12,52.20604772,607.7883029,3.606846473,41.99128631,0.589473684
1989.01,285.4,9.81333,24.16,121.1,9.09,1989,1,52.84416449,624.2435656,3.650933113,43.12815855,0.593819123
1989.02,294,9.89667,24.56,121.6,9.17,1989,2,53.49818355,640.409852,3.696118421,44.24506579,0.597041124
1989.03,292.7,10.01,24.96,122.3,9.36,1989,3,54.05829861,633.9288463,3.734816026,43.79730172,0.598958333
1989.04,302.3,10.0867,25.0467,123.1,9.18,1989,4,53.89353985,650.4656141,3.723433063,44.93980504,0.597284273
1989.05,313.9,10.1933,25.1333,123.8,8.86,1989,5,53.77409616,671.6065452,3.715180856,46.40040388,0.594430497
1989.06,323.7,10.37,25.22,124.1,8.28,1989,6,53.82915342,690.8999589,3.71898469,47.73336019,0.588818398
1989.07,331.9,10.4233,24.71,124.4,8.02,1989,7,52.61342982,706.6935394,3.634991961,48.82451768,0.578174828
1989.08,346.6,10.5467,24.2,124.6,8.11,1989,8,51.44481059,736.8087335,3.554253612,50.90513644,0.56418595
1989.09,347.3,10.73,23.69,125,8.19,1989,9,50.19948904,735.9342568,3.468216,50.84472,0.547066273
1989.1,347.4,10.7967,23.4267,125.6,8.01,1989,10,49.40441095,732.6295366,3.413285111,50.61640127,0.53912843
1989.11,340.2,10.9233,23.1633,125.9,7.87,1989,11,48.7325291,715.7359444,3.366865687,49.44924543,0.528422116
1989.12,348.6,11.06,22.87,126.1,7.84,1989,12,48.03915139,732.2452197,3.318961142,50.58984933,0.516397027
1990.01,339.97,11.14,22.49,127.4,8.21,1990,1,46.75889898,706.8307197,3.230510204,48.83399529,0.504668742
1990.02,330.45,11.23,22.08,128,8.47,1990,2,45.6912825,683.8172238,3.15675,47.24402344,0.491394928
1990.03,338.46,11.32,21.67,128.7,8.59,1990,3,44.59894786,696.58329,3.081282051,48.12601399,0.477618828
1990.04,338.18,11.4367,21.5333,128.9,8.79,1990,4,44.24884332,694.9271052,3.057093794,48.01159038,0.468883079
1990.05,350.25,11.5533,21.3967,129.2,8.76,1990,5,43.86605036,718.0585855,3.030647136,49.60971362,0.460042904
1990.06,360.39,11.66,21.26,129.9,8.48,1990,6,43.35092394,734.8654506,2.995057737,50.7708776,0.451552211
1990.07,360.03,11.7267,21.42,130.4,8.47,1990,7,43.50970353,731.3164594,3.006027607,50.52568252,0.452535014
1990.08,330.75,11.7833,21.58,131.6,8.75,1990,8,43.43499742,665.7148005,3.000866261,45.99335106,0.45397127
1990.09,315.41,11.83,21.74,132.7,8.89,1990,9,43.39431786,629.5768995,2.998055765,43.4966315,0.455841766
1990.1,307.12,11.9267,21.6067,133.5,8.72,1990,10,42.86979682,609.3559868,2.961817303,42.09959551,0.448009182
1990.11,315.29,12.0133,21.4733,133.8,8.39,1990,11,42.50959106,624.1634479,2.936931166,43.12262332,0.440547098
1990.12,328.75,12.09,21.34,133.8,8.08,1990,12,42.24570389,650.8095198,2.918699552,44.96356502,0.433458294
1991.01,325.49,12.1067,21.1833,134.6,8.09,1991,1,41.6862478,640.5261124,2.880047474,44.25309807,0.428479038
1991.02,362.26,12.1133,21.0267,134.8,7.85,1991,2,41.31668558,711.8274631,2.854514911,49.17921365,0.423908649
1991.03,372.28,12.11,20.94,135,8.11,1991,3,41.08536578,730.4326634,2.838533333,50.46462222,0.421680993
1991.04,379.68,12.13,20.3633,135.2,8.04,1991,4,39.89474715,743.8498473,2.756275074,51.39159763,0.404320518
1991.05,377.99,12.14,19.8567,135.6,8.07,1991,5,38.78748618,738.3544044,2.679775885,51.01192478,0.388619458
1991.06,378.29,12.15,19.41,136,8.28,1991,6,37.80340125,736.7670613,2.611786765,50.90225735,0.374034003
1991.07,380.23,12.1933,18.84,136.2,8.27,1991,7,36.63937357,739.4580155,2.531365639,51.08817181,0.35279724
1991.08,389.4,12.2367,18.33,136.6,7.9,1991,8,35.5431582,755.0739663,2.455629575,52.1670571,0.332422259
1991.09,387.2,12.28,17.82,137.2,7.65,1991,9,34.40312055,747.5245948,2.376865889,51.64548105,0.310886644
1991.1,386.88,12.2533,17.2033,137.4,7.53,1991,10,33.16418118,745.8196052,2.291269214,51.52768559,0.287735493
1991.11,385.92,12.2267,16.5867,137.8,7.42,1991,11,31.88269475,741.8093747,2.202733019,51.25062409,0.262861208
1991.12,388.51,12.2,15.97,137.9,7.09,1991,12,30.67502313,746.2462891,2.119296592,51.55716461,0.236067627
1992.01,416.08,12.24,16.0467,138.1,7.03,1992,1,30.77771004,798.0450555,2.126391093,55.13587256,0.237226346
1992.02,412.56,12.28,16.1233,138.6,7.34,1992,2,30.81306879,788.4390701,2.128833983,54.47220779,0.238369316
1992.03,407.36,12.32,16.19,139.3,7.54,1992,3,30.78505836,774.5893375,2.12689878,53.51534817,0.239036442
1992.04,407.41,12.32,16.4833,139.5,7.48,1992,4,31.29782834,773.5737532,2.162325376,53.4451828,0.252576851
1992.05,414.81,12.32,16.7667,139.7,7.39,1992,5,31.79035931,786.4969819,2.196353686,54.3380315,0.265210208
1992.06,408.27,12.32,17.05,140.2,7.26,1992,6,32.21221719,771.3361825,2.225499287,53.29059201,0.277419355
1992.07,415.05,12.3433,17.38,140.5,6.84,1992,7,32.76556769,782.4711662,2.263729537,54.05989324,0.289798619
1992.08,417.93,12.3667,17.71,140.9,6.59,1992,8,33.29291462,785.6639078,2.300163236,54.28047551,0.301710898
1992.09,418.48,12.4,18.04,141.3,6.42,1992,9,33.81727587,784.4708207,2.336390658,54.19804671,0.312638581
1992.1,412.5,12.3867,18.39,141.8,6.59,1992,10,34.35181968,770.5342913,2.37332158,53.23519041,0.326443719
1992.11,422.84,12.3833,18.74,142,6.87,1992,11,34.95630268,788.7365541,2.415084507,54.49276056,0.339204909
1992.12,435.64,12.39,19.09,141.9,6.77,1992,12,35.63426307,813.1854565,2.46192389,56.18190275,0.350969094
1993.01,435.23,12.4133,19.34,142.6,6.6,1993,1,35.92371094,808.4320947,2.481921459,55.8534993,0.358154085
1993.02,441.7,12.4467,19.59,143.1,6.26,1993,2,36.26093941,817.5833047,2.505220126,56.48574423,0.364640123
1993.03,450.16,12.48,19.84,143.6,5.98,1993,3,36.5958195,830.3414368,2.528356546,57.36718663,0.370967742
1993.04,443.08,12.4933,19.67,144,5.97,1993,4,36.18146243,815.0118136,2.499729167,56.30808333,0.364855109
1993.05,445.25,12.5067,19.5,144.2,6.04,1993,5,35.81901179,817.8674359,2.474687933,56.50537448,0.358630769
1993.06,448.06,12.52,19.33,144.4,5.96,1993,6,35.45756517,821.8891179,2.449716066,56.78322715,0.352302121
1993.07,447.29,12.52,19.69,144.4,5.81,1993,7,36.11792334,820.4766851,2.495339335,56.68564404,0.364144236
1993.08,454.13,12.52,20.05,144.8,5.68,1993,8,36.67668405,830.7223205,2.53394337,57.39350138,0.375561097
1993.09,459.24,12.52,20.41,145.1,5.36,1993,9,37.25802598,838.3329668,2.574107512,57.91931082,0.386575208
1993.1,463.9,12.54,20.9,145.7,5.33,1993,10,37.99539671,843.3523699,2.625051476,58.26609472,0.4
1993.11,462.89,12.56,21.39,145.8,5.72,1993,11,38.85952695,840.9390571,2.684753086,58.09936214,0.412809724
1993.12,465.95,12.58,21.89,145.8,5.77,1993,12,39.76788429,846.498204,2.747510288,58.48343621,0.42530836
1994.01,472.99,12.6233,22.1567,146.2,5.75,1994,1,40.14227241,856.9368826,2.773376265,59.20463064,0.430271656
1994.02,471.58,12.6667,22.4333,146.7,5.97,1994,2,40.50487528,851.4703181,2.798428016,58.82695297,0.435361717
1994.03,463.81,12.71,22.71,147.2,6.48,1994,3,40.86519477,834.5964767,2.823322011,57.66116168,0.440334654
1994.04,447.23,12.7533,23.54,147.4,6.97,1994,4,42.30125224,803.6698827,2.922537313,55.5244844,0.458228547
1994.05,450.9,12.7967,24.37,147.5,7.18,1994,5,43.76306773,809.7155207,3.023532203,55.94216949,0.474899467
1994.06,454.83,12.84,25.2,148,7.1,1994,6,45.10067838,814.0135534,3.115945946,56.23911486,0.49047619
1994.07,451.4,12.87,25.91,148.4,7.3,1994,7,46.24638187,805.6972898,3.195101078,55.66455526,0.503280587
1994.08,464.24,12.9,26.62,149,7.24,1994,8,47.3223204,825.2785133,3.269436242,57.01739597,0.515401953
1994.09,466.96,12.92,27.33,149.4,7.46,1994,9,48.45440703,827.8913248,3.347650602,57.19791165,0.527259422
1994.1,463.81,13.0133,28.42,149.5,7.74,1994,10,50.35320629,821.7565309,3.47883612,56.77406689,0.542107671
1994.11,461.01,13.0967,29.51,149.7,7.96,1994,11,52.21456426,815.7043806,3.60743487,56.35593186,0.55619451
1994.12,455.19,13.17,30.6,149.7,7.81,1994,12,54.14319439,805.4065573,3.740681363,55.64446894,0.569607843
1995.01,465.25,13.18,31.25,150.3,7.78,1995,1,55.07256321,819.920321,3.80489022,56.64720559,0.57824
1995.02,481.92,13.18,31.9,150.9,7.47,1995,2,55.99454142,845.9212978,3.868588469,58.44357853,0.586833856
1995.03,493.15,13.17,32.55,151.4,7.2,1995,3,56.94680548,862.7747196,3.934379128,59.60795905,0.595391705
1995.04,507.91,13.2433,33.1767,151.9,7.06,1995,4,57.85217094,885.6726601,3.996929625,61.18994733,0.600825278
1995.05,523.81,13.3067,33.8033,152.2,6.63,1995,5,58.8286248,911.5980379,4.064391524,62.98109724,0.606349084
1995.06,539.35,13.36,34.43,152.5,6.17,1995,6,59.80141056,936.7961308,4.1316,64.722,0.611966308
1995.07,557.37,13.44,34.68,152.5,6.28,1995,7,60.23563515,968.0950393,4.1616,66.8844,0.612456747
1995.08,559.11,13.51,34.93,152.9,6.49,1995,8,60.51114199,968.5767133,4.180634402,66.91767822,0.613226453
1995.09,578.77,13.58,35.18,153.2,6.2,1995,9,60.82488812,1000.671418,4.202310705,69.13505875,0.613985219
1995.1,582.92,13.65,34.7733,153.7,6.04,1995,10,59.92613783,1004.567995,4.140217241,69.40426805,0.607457446
1995.11,595.53,13.72,34.3667,153.6,5.93,1995,11,59.26398695,1026.967447,4.094470117,70.95181641,0.600776333
1995.12,614.57,13.79,33.96,153.5,5.71,1995,12,58.60080078,1060.491582,4.048651466,73.2679544,0.59393404
1996.01,614.42,13.8933,33.9867,154.4,5.65,1996,1,58.30502031,1054.052632,4.028216386,72.82309585,0.591213622
1996.02,649.54,13.9967,34.0133,154.9,5.81,1996,2,58.16230384,1110.705013,4.018356294,76.73713363,0.588493325
1996.03,647.07,14.1,34.04,155.7,6.27,1996,3,57.90888298,1100.796149,4.000847784,76.05254335,0.585781434
1996.04,647.17,14.1567,34.33,156.3,6.51,1996,4,58.17803845,1096.739911,4.019443378,75.77230326,0.587628896
1996.05,661.23,14.2133,34.62,156.6,6.74,1996,5,58.55709923,1118.420298,4.045632184,77.27017241,0.589448296
1996.06,668.5,14.27,34.91,156.7,6.91,1996,6,59.00993025,1129.99537,4.076917677,78.06987875,0.591234603
1996.07,644.07,14.4,35.2733,157,6.87,1996,7,59.51010117,1086.619932,4.111473822,75.07312739,0.591759206
1996.08,662.68,14.53,35.6367,157.3,6.64,1996,8,60.00853265,1115.884872,4.14590979,77.09500318,0.592274257
1996.09,674.88,14.66,36,157.8,6.83,1996,9,60.42821293,1132.827565,4.174904943,78.26555133,0.592777778
1996.1,701.46,14.74,36.91,158.3,6.53,1996,10,61.76001308,1173.724703,4.266917246,81.09108023,0.60065023
1996.11,735.67,14.82,37.82,158.6,6.2,1996,11,63.16297692,1228.638478,4.363846154,84.885,0.608143839
1996.12,743.25,14.9,38.73,158.6,6.3,1996,12,64.68276299,1241.297795,4.468846154,85.75961538,0.615285309
1997.01,766.22,14.9533,39.2333,159.1,6.58,1997,1,65.31740292,1275.638309,4.512692583,88.13215588,0.618862038
1997.02,798.39,15.0067,39.7367,159.6,6.42,1997,2,65.94823237,1325.032256,4.556275752,91.54471805,0.622346596
1997.03,792.16,15.06,40.24,160,6.69,1997,3,66.6165655,1311.406027,4.60245,90.6033,0.625745527
1997.04,763.93,15.0933,40.3433,160.2,6.89,1997,4,66.70419647,1263.092925,4.608504307,87.26541199,0.625878399
1997.05,833.09,15.1267,40.4467,160.1,6.71,1997,5,66.91693039,1378.303435,4.623201811,95.22515303,0.626009044
1997.06,876.29,15.16,40.55,160.3,6.49,1997,6,67.00413194,1447.966727,4.62922645,100.0380973,0.626140567
1997.07,925.29,15.2167,40.58,160.5,6.22,1997,7,66.97014741,1527.028282,4.626878505,105.5003551,0.625019714
1997.08,927.24,15.2733,40.61,160.8,6.3,1997,8,66.89462046,1527.391477,4.621660448,105.5254478,0.62390298
1997.09,937.02,15.33,40.64,161.2,6.21,1997,9,66.77792357,1539.671505,4.613598015,106.3738586,0.622785433
1997.1,951.16,15.3867,40.3333,161.6,6.03,1997,10,66.10992267,1559.037174,4.56744672,107.7118069,0.618511255
1997.11,938.92,15.4433,40.0267,161.5,5.88,1997,11,65.64800134,1539.927634,4.535533189,106.3915542,0.614175038
1997.12,962.37,15.5,39.72,161.3,5.81,1997,12,65.22575598,1580.345186,4.506360818,109.1839492,0.609768379
1998.01,963.36,15.55,39.66,161.6,5.54,1998,1,65.00632314,1579.034076,4.491200495,109.0933663,0.607917297
1998.02,1023.74,15.6,39.6,161.9,5.57,1998,2,64.78770352,1674.89302,4.476096356,115.7161334,0.606060606
1998.03,1076.83,15.64,39.54,162.2,5.65,1998,3,64.5698926,1758.492601,4.461048089,121.4919174,0.604451189
1998.04,1112.2,15.75,39.35,162.5,5.64,1998,4,64.14098431,1812.899689,4.431415385,125.2508308,0.59974587
1998.05,1108.42,15.85,39.16,162.8,5.65,1998,5,63.71365676,1803.408872,4.401891892,124.5951229,0.595250255
1998.06,1108.39,15.95,38.97,163,5.5,1998,6,63.32672816,1801.14735,4.375159509,124.4388773,0.590710803
1998.07,1156.58,16.0167,38.6767,163.2,5.46,1998,7,62.77308986,1877.153435,4.336909375,129.6900368,0.585882456
1998.08,1074.62,16.0833,38.3833,163.4,5.34,1998,8,62.22064476,1741.995849,4.298741677,120.3521787,0.580981833
1998.09,1020.64,16.14,38.09,163.6,4.81,1998,9,61.66971229,1652.469812,4.260678484,114.1669438,0.576266737
1998.1,1032.47,16.1667,37.9633,164,4.53,1998,10,61.31466472,1667.546074,4.23614872,115.2085427,0.574149244
1998.11,1144.43,16.1833,37.8367,164,4.83,1998,11,61.1101926,1848.37308,4.222022012,127.7016402,0.572285638
1998.12,1190.05,16.2,37.71,163.9,4.65,1998,12,60.94271916,1923.226808,4.210451495,132.8731849,0.570405728
1999.01,1248.77,16.28333333,37.93333333,164.3,4.72,1999,1,61.15439764,2013.210294,4.22507608,139.0900243,0.570738137
1999.02,1246.58,16.36666667,38.15666667,164.5,5,1999,2,61.43965591,2007.236296,4.244784195,138.6772888,0.571066655
1999.03,1281.66,16.45,38.38,165,5.23,1999,3,61.61199552,2057.468217,4.256690909,142.1477455,0.57139135
1999.04,1334.76,16.45,39.26,166.2,5.18,1999,4,62.56962106,2127.239618,4.322851986,146.9681588,0.580998472
1999.05,1332.07,16.45,40.14,166.2,5.54,1999,5,63.97209856,2122.952499,4.419747292,146.6719675,0.590184355
1999.06,1322.55,16.45,41.02,166.2,5.9,1999,6,65.37457605,2107.780243,4.516642599,145.6237365,0.598976109
1999.07,1380.99,16.51333333,42,166.7,5.79,1999,7,66.73565687,2194.316066,4.610677864,151.6023815,0.606825397
1999.08,1327.49,16.57666667,42.98,167.1,5.94,1999,8,68.12934446,2104.258341,4.706965889,145.3804129,0.614316736
1999.09,1318.17,16.64,43.96,167.9,5.92,1999,9,69.35076188,2079.528976,4.791351995,143.671894,0.621474067
1999.1,1300.01,16.65666667,45.36333333,168.2,6.11,1999,10,71.43700145,2047.22205,4.935487515,141.4398514,0.632816518
1999.11,1391,16.67333333,46.76666667,168.3,6.03,1999,11,73.60317508,2189.209192,5.085145573,151.2495544,0.643478261
1999.12,1428.68,16.69,48.17,168.3,6.28,1999,12,75.81179495,2248.511422,5.237736185,155.3466667,0.653518788
2000.01,1425.59,16.71333333,49.09666667,168.8,6.66,2000,1,77.04133754,2237.002384,5.322683649,154.5515225,0.659583135
2000.02,1388.87,16.73666667,50.02333333,169.8,6.52,2000,2,78.03315938,2166.547226,5.391207303,149.6838693,0.665422803
2000.03,1442.21,16.76,50.95,171.2,6.26,2000,3,78.82875672,2231.356648,5.446174065,154.1614661,0.671050049
2000.04,1461.36,16.74,51.27333333,171.3,5.99,2000,4,79.28270119,2259.665223,5.477536486,156.117268,0.673514497
2000.05,1418.48,16.72,51.59666667,171.5,6.44,2000,5,79.6896226,2190.803073,5.505650146,151.3596735,0.675948059
2000.06,1461.96,16.7,51.92,172.4,6.1,2000,6,79.7703819,2246.169251,5.511229698,155.1848492,0.67835131
2000.07,1473,16.58333333,52.51333333,172.8,6.05,2000,7,80.49522103,2257.892483,5.56130787,155.9947917,0.684207185
2000.08,1485.46,16.46666667,53.10666667,172.8,5.83,2000,8,81.40471381,2276.991831,5.624143519,157.3143403,0.689932212
2000.09,1468.05,16.35,53.7,173.7,5.8,2000,9,81.88770812,2238.64525,5.657512953,154.6650259,0.695530726
2000.1,1390.14,16.32333333,52.46666667,174,5.74,2000,10,79.86904176,2116.184556,5.518045977,146.2043793,0.68888183
2000.11,1378.04,16.29666667,51.23333333,174.1,5.72,2000,11,77.94676412,2096.560029,5.385238369,144.8485468,0.681912817
2000.12,1330.93,16.27,50,174,5.24,2000,12,76.11408046,2026.050262,5.25862069,139.9771207,0.6746
2001.01,1335.63,16.17,48.48,175.1,5.16,2001,1,73.33659029,2020.432139,5.066727584,139.588972,0.666460396
2001.02,1305.75,16.07,46.96,175.8,5.1,2001,2,70.75440228,1967.367137,4.888327645,135.9227816,0.657793867
2001.03,1185.85,15.97,45.44,176.2,4.89,2001,3,68.30880182,1782.658289,4.719364359,123.1614926,0.648547535
2001.04,1189.84,15.87666667,42.55666667,176.9,5.14,2001,4,63.72121083,1781.578574,4.402413793,123.0868966,0.626928801
2001.05,1270.37,15.78333333,39.67333333,177.7,5.39,2001,5,59.13648573,1893.594792,4.085661227,130.8259482,0.602167703
2001.06,1238.71,15.69,36.79,178,5.28,2001,6,54.74620691,1843.290948,3.782342697,127.3505225,0.573525415
2001.07,1204.45,15.70666667,33.96333333,177.5,5.24,2001,7,50.68228644,1797.358325,3.501571831,124.1770986,0.537540485
2001.08,1178.5,15.72333333,31.13666667,177.5,4.97,2001,8,46.46415131,1758.634054,3.210146479,121.5016901,0.495021946
2001.09,1044.64,15.74,28.31,178.3,4.73,2001,9,42.0564659,1551.885077,2.905625351,107.2176781,0.444012716
2001.1,1076.59,15.74,27.10333333,177.7,4.57,2001,10,40.39982906,1604.749181,2.791170512,110.8699887,0.419259624
2001.11,1129.68,15.74,25.89666667,177.4,4.65,2001,11,38.66646774,1686.731958,2.671414882,116.5340699,0.392199768
2001.12,1144.93,15.74,24.69,176.7,5.09,2001,12,37.01082699,1716.274044,2.557028862,118.5750934,0.362494937
2002.01,1140.21,15.73666667,24.69333333,177.1,5.04,2002,1,36.93221939,1705.338251,2.551597967,117.8195539,0.362715983
2002.02,1100.67,15.73333333,24.69666667,177.8,4.91,2002,2,36.79178277,1639.719728,2.541895388,113.2860574,0.362936969
2002.03,1153.79,15.73,24.7,178.8,5.28,2002,3,36.59095022,1709.2418,2.528020134,118.089245,0.363157895
2002.04,1111.93,15.83333333,25.38,179.8,5.21,2002,4,37.38920056,1638.068313,2.583170189,113.1719633,0.376149199
2002.05,1079.25,15.93666667,26.06,179.8,5.16,2002,5,38.39096007,1589.924929,2.652380423,109.8458009,0.388462522
2002.06,1014.02,16.04,26.74,179.9,4.93,2002,6,39.37082257,1492.999308,2.720077821,103.1493385,0.400149589
2002.07,903.59,15.96,27.84,180.1,4.65,2002,7,40.9448955,1328.92953,2.828828429,91.81397557,0.426724138
2002.08,912.55,15.88,28.94,180.7,4.26,2002,8,42.42136348,1337.650838,2.930835639,92.41651909,0.451278507
2002.09,867.81,15.8,30.04,181,3.87,2002,9,43.96080155,1269.960825,3.03719337,87.73990608,0.474034621
2002.1,854.63,15.89,29.22333333,181.3,3.94,2002,10,42.69491927,1248.603588,2.949735245,86.26436293,0.456256416
2002.11,909.93,15.98,28.40666667,181.3,4.05,2002,11,41.50177963,1329.396186,2.867302813,91.84621622,0.437455996
2002.12,899.18,16.07,27.59,180.9,4.03,2002,12,40.3977691,1316.595361,2.791028192,90.96182421,0.417542588
2003.01,895.84,16.12,28.5,181.7,4.05,2003,1,41.54647496,1305.929618,2.870390754,90.22494221,0.434385965
2003.02,837.03,16.17,29.41,183.1,3.9,2003,2,42.54523523,1210.868352,2.939393774,83.65728564,0.450187011
2003.03,846.63,16.22,30.32,184.2,3.81,2003,3,43.59973203,1217.44199,3.012247557,84.11144951,0.465039578
2003.04,890.03,16.20333333,31.73,183.8,3.96,2003,4,45.72658983,1282.635889,3.159189336,88.61560936,0.489337115
2003.05,935.96,16.18666667,33.14,183.5,3.57,2003,5,47.83664185,1351.031482,3.304970027,93.34097003,0.511567089
2003.06,988,16.17,34.55,183.7,3.33,2003,6,49.81763936,1424.597039,3.441834513,98.4235166,0.531982634
2003.07,992.54,16.31,35.89333333,183.9,3.98,2003,7,51.69830589,1429.586828,3.571767265,98.76825449,0.545598068
2003.08,989.53,16.45,37.23666667,184.6,4.45,2003,8,53.4297755,1419.8469,3.691392199,98.09533586,0.558231134
2003.09,1019.44,16.59,38.58,185.2,4.27,2003,9,55.17794093,1458.024886,3.812170626,100.7330022,0.569984448
2003.1,1038.73,16.85666667,41.96666667,185,4.29,2003,10,60.08651225,1487.219925,4.151297297,102.7500486,0.59833201
2003.11,1049.9,17.12333333,45.35333333,184.5,4.3,2003,11,65.11140853,1507.286517,4.498460705,104.1364228,0.62244598
2003.12,1080.64,17.39,48.74,184.3,4.27,2003,12,70.04940304,1553.101906,4.839620184,107.3017472,0.643208863
2004.01,1132.52,17.6,49.82666667,185.2,4.15,2004,1,71.26316407,1619.75432,4.923477322,111.9066739,0.646775488
2004.02,1143.36,17.81,50.91333333,186.2,4.08,2004,2,72.42626742,1626.475654,5.003834586,112.3710419,0.650189865
2004.03,1123.98,18.02,52,187.4,3.83,2004,3,73.49842049,1588.668359,5.077908218,109.7589861,0.653461538
2004.04,1133.36,18.21333333,53.38333333,188,4.35,2004,4,75.21285736,1596.813812,5.196356383,110.3217447,0.658819856
2004.05,1102.78,18.40666667,54.76666667,189.1,4.72,2004,5,76.71301093,1544.690947,5.3,106.7206452,0.663907486
2004.06,1132.76,18.6,56.15,189.7,4.73,2004,6,78.40191645,1581.66616,5.416684238,109.2752135,0.668744435
2004.07,1105.85,18.78666667,56.69,189.4,4.5,2004,7,79.28129424,1546.537648,5.477439282,106.8482313,0.668607044
2004.08,1088.94,18.97333333,57.23,189.5,4.28,2004,8,79.99425177,1522.085279,5.52669657,105.1588496,0.668472246
2004.09,1117.66,19.16,57.77,189.9,4.13,2004,9,80.57895887,1558.938535,5.567093207,107.7049921,0.668339969
2004.1,1117.21,19.25333333,58.03,190.9,4.1,2004,10,80.51761294,1550.147895,5.562854898,107.0976585,0.668217589
2004.11,1168.94,19.34666667,58.29,191,4.19,2004,11,80.83602267,1621.074976,5.584853403,111.9979162,0.6680963
2004.12,1199.21,19.44,58.55,190.3,4.23,2004,12,81.49526195,1669.170505,5.630399369,115.3207725,0.667976089
2005.01,1181.41,19.70333333,59.10666667,190.7,4.22,2005,1,82.09751729,1640.945656,5.67200839,113.3707551,0.666647868
2005.02,1199.63,19.96666667,59.66333333,191.8,4.17,2005,2,82.39543662,1656.696536,5.692591241,114.4589625,0.665344433
2005.03,1194.9,20.23,60.22,193.3,4.5,2005,3,82.51884604,1637.359169,5.701117434,113.1229695,0.664065095
2005.04,1164.43,20.46333333,61.23333333,194.6,4.34,2005,4,83.34687376,1584.9472,5.758324769,109.5018962,0.665813827
2005.05,1178.28,20.69666667,62.24666667,194.4,4.14,2005,5,84.81332473,1605.448928,5.859639918,110.9183333,0.667505623
2005.06,1202.25,20.93,63.26,194.5,4,2005,6,86.14971219,1637.266701,5.951969152,113.116581,0.669143218
2005.07,1222.24,21.11,64.33,195.4,4.18,2005,7,87.20336443,1656.823257,6.024764585,114.4677175,0.671848282
2005.08,1224.27,21.29,65.4,196.4,4.26,2005,8,88.20242261,1651.125075,6.093788187,114.0740377,0.674464832
2005.09,1225.92,21.47,66.47,198.8,4.2,2005,9,88.56325045,1633.390402,6.118717304,112.8487726,0.676997142
